2108831	Guadalcanal Province	-9.63333	160.2	-9.949379	159.5840301	-9.2422461	160.8798221	-9.86795	159.58337	-9.25833	160.875	ADM1	Y	28
7601981	Vaitupu	-7.4742	178.67456	-7.494355000000001	178.6574709	-7.448721900000001	178.699432	-7.49579	178.66514	-7.46156	178.69716	ADM1	Y	28
1240722	Kegalle District	7.1167	80.3333	6.823263	80.172742	7.387651900000001	80.5565939	7.0689	80.2186	7.3249	80.4794	ADM2	N	6
2692965	Malmö	55.56512	13.01874	55.49653499999999	12.8811839	55.6458581	13.1510869	55.51329	12.94397	55.61	13.09773	ADM2	Y	16
2696332	Lidingö	59.36468	18.17738	59.322726	18.0897601	59.39440510000001	18.266516	59.36464	18.15725	59.36673	18.18188	ADM2	Y	1
10792451	Durán	-2.22581	-79.77477	-2.2062544	-79.86004489999999	-2.1383866	-79.776068	-2.23026	-79.7824	-2.22581	-79.77477	ADM2	N	1
2697719	Landskrona	55.8862	12.8588	55.8219961	12.661058	55.9683639	13.0692339	55.83994	12.69724	55.94673	13.01592	ADM2	Y	4
7609816	Bonaire	12.2	-68.25	12.024887	-68.4207681	12.3121279	-68.1957611	12.01667	-68.4	12.3	-68.18333	ADM1	Y	239
1802029	Lüliang	37.73563	111.30538	36.7360204	110.3768182	38.7300724	112.3301181	36.96667	110.7629	37.89506	111.99809	ADM2	N	10
7056295	Oyam District	2.38129	32.50071	2.0744189	32.226833	2.623195	32.8237859	2.14055	32.29705	2.58263	32.75414	ADM2	N	1
7056285	Isingiro District	-0.83354	30.87175	-1.0774281	30.4613819	-0.60849	31.2689059	-1.01402	30.5354	-0.6602	31.15997	ADM2	N	2
1251460	Ampara District	7.0833	81.75	6.507645399999999	80.9875129	7.7400679	81.8787029	6.8223	81.3526	7.5764	81.788	ADM2	N	5
8633552	Katsina	13.00564	7.61433	12.934095	7.5706298	13.0357093	7.676266000000001	12.96555	7.57433	13.05021	7.65941	ADM2	N	12
2274688	Nimba County	6.81667	-8.78333	5.8237939	-9.2169951	7.696162999999999	-8.273610099999999	6.00222	-9.1825	7.69083	-8.30528	ADM1	N	738
2276627	Grand Cape Mount County	7.13333	-11.05	6.5771831	-11.486138	7.527846999999999	-10.5165701	6.6	-11.47264	7.51667	-10.51628	ADM1	N	590
3575052	Arima	10.625	-61.27917	10.61387	-61.291173	10.654543	-61.255645	10.625	-61.28333	10.63333	-61.27917	ADM1	Y	2
1699175	Mountain Province	17.08333	121.16667	16.822498	120.770595	17.306318	121.5659461	16.95	120.8166	17.18333	121.46667	ADM2	Y	10
7628337	Jēkabpils	56.50111	25.86917	56.46945220000001	25.8228574	56.5316519	25.933861	56.49608	25.85649	56.5015	25.86917	ADM1	Y	2
2565341	Delta State	5.5	6	5.0243519	5.0	6.5248194	6.7653911	5.01785	4.98642	6.49474	6.74545	ADM1	N	1934
408666	North Darfur	16	25.5	11.7224969	22.75691	20.0064945	27.532602	11.75	22.78445	19.75	27.46667	ADM1	N	1121
2412707	Central River Division	13.58333	-14.91667	13.3105709	-15.4718691	13.8265709	-14.4558631	13.33333	-15.43333	13.81667	-14.46667	ADM1	N	743
1830103	Phnom Penh	11.57489	104.91394	11.4228217	104.7134399	11.7362854	105.0492097	11.4245	104.73027	11.71008	105.02323	ADM1	Y	317
1833276	Gyeongju	35.83333	129.25	35.6427486	128.9701628	36.0797791	129.5244141	35.67769	129.03624	36.00322	129.49791	ADM2	N	22
8659863	Yusufari	13.22046	10.8827	12.739896	10.6988424	13.4354533	11.7233176	13.05033	10.33417	13.29404	11.32371	ADM2	N	10
1838519	Busan	35.13333	129.05	34.8531186	128.7531524	35.3874414	129.3344242	34.88306	128.74889	35.3834	129.30167	ADM1	Y	1639
3872374	San Antonio Province	-33.58333	-71.5	-33.9556781	-71.8407052	-33.25619289999999	-71.3236895	-33.80931	-71.67658	-33.33005	-71.44241	ADM2	Y	6
3876415	Petorca Province	-32.33333	-71	-32.6859567	-71.5422146	-32.0217414	-70.4123517	-32.55487	-71.45473	-32.19034	-70.82435	ADM2	Y	5
2706766	Helsingborg	56.05648	12.78718	55.9225169	12.585678	56.230189	12.9902431	55.86815	12.65141	56.18325	12.93123	ADM2	Y	14
426271	Gitega Province	-3.5	29.95	-3.8496131	29.7153889	-3.06814	30.108491	-3.8379	29.7247	-3.0613	30.0983	ADM1	N	1073
1848649	Yamanashi	35.61667	138.6	35.1683022	138.1801082	35.9719113	139.1345504	35.15	138.3	35.93333	139.11889	ADM1	Y	503
2588491	Margibi County	6.55	-10.31667	6.1364208	-10.647893	6.8118709	-9.7222091	6.1273	-10.64615	6.81142	-9.74901	ADM1	N	395
6355234	Murcia	37.98662	-1.14146	37.3737526	-2.3444114	38.7550852	-0.6479828999999999	37.44703	-2.03481	38.65514	-0.77005	ADM2	Y	45
862995	Tallinn	59.43437	24.76456	59.351809	24.5501939	59.601007	24.9262889	59.37447	24.62338	59.47216	24.86276	ADM2	Y	8
862958	Zrnovci	41.83333	22.45	41.788068	22.354366	41.8693271	22.449074	41.8032	22.37913	41.86909	22.4669	ADM1	N	51
863883	Ohrid	41.13083	20.87028	40.896167	20.64789	41.2503915	21.0400119	40.9024	20.73668	41.25479	21.03033	ADM1	Y	391
863486	Bitola	41.01667	21.31667	40.8600272	21.0735789	41.22279	21.5111541	40.86496	21.08552	41.21972	21.5053	ADM1	Y	840
863873	Kumanovo	42.08944	21.77278	41.943758	21.596871	42.258686	21.985724	41.97142	21.6341	42.25972	21.99129	ADM1	Y	494
